scale_c,n,K,ident_accuracy,gen_accuracy,diff_ident_minus_gen,tradeoff_label
1.2095238095238094,6,20,68.33333333333333,44.666666666666664,23.666666666666664,Ident+
1.2095238095238094,6,30,52.22222222222223,51.33333333333333,0.8888888888888999,Balanced
1.3142857142857143,6,5,100.0,57.333333333333336,42.666666666666664,Ident+
1.3142857142857143,6,10,93.33333333333333,68.0,25.33333333333333,Ident+
1.3142857142857143,6,20,76.66666666666667,60.0,16.66666666666667,Ident+
1.3142857142857143,6,30,71.11111111111111,53.333333333333336,17.77777777777778,Ident+
1.4190476190476191,6,5,100.0,38.666666666666664,61.333333333333336,Ident+
1.4190476190476191,6,10,86.66666666666667,45.33333333333333,41.33333333333334,Ident+
1.4190476190476191,6,20,76.66666666666667,64.66666666666666,12.000000000000014,Ident+
1.4190476190476191,6,30,80.0,58.666666666666664,21.333333333333336,Ident+
1.5238095238095237,6,5,100.0,43.333333333333336,56.666666666666664,Ident+
1.5238095238095237,6,10,90.0,50.0,40.0,Ident+
1.5238095238095237,6,20,85.0,63.33333333333333,21.66666666666667,Ident+
1.5238095238095237,6,30,83.33333333333334,72.0,11.333333333333343,Ident+
1.6285714285714286,6,5,93.33333333333333,40.0,53.33333333333333,Ident+
1.6285714285714286,6,10,93.33333333333333,43.333333333333336,49.99999999999999,Ident+
1.6285714285714286,6,20,93.33333333333333,60.0,33.33333333333333,Ident+
1.6285714285714286,6,30,84.44444444444444,56.00000000000001,28.444444444444436,Ident+
1.7333333333333334,6,5,100.0,46.0,54.0,Ident+
1.7333333333333334,6,10,100.0,47.333333333333336,52.666666666666664,Ident+
1.7333333333333334,6,20,91.66666666666666,47.333333333333336,44.33333333333332,Ident+
1.7333333333333334,6,30,85.55555555555556,47.333333333333336,38.22222222222222,Ident+
1.8380952380952382,6,5,100.0,48.0,52.0,Ident+
1.8380952380952382,6,10,100.0,46.0,54.0,Ident+
1.8380952380952382,6,20,86.66666666666667,44.0,42.66666666666667,Ident+
1.8380952380952382,6,30,91.11111111111111,48.66666666666667,42.44444444444444,Ident+
1.9428571428571428,6,5,100.0,38.666666666666664,61.333333333333336,Ident+
1.9428571428571428,6,10,93.33333333333333,47.333333333333336,45.99999999999999,Ident+
1.9428571428571428,6,20,91.66666666666666,43.333333333333336,48.33333333333332,Ident+
1.9428571428571428,6,30,94.44444444444444,47.333333333333336,47.11111111111111,Ident+
2.0476190476190474,6,5,100.0,43.333333333333336,56.666666666666664,Ident+
2.0476190476190474,6,10,96.66666666666667,51.33333333333333,45.33333333333334,Ident+
2.0476190476190474,6,20,100.0,43.333333333333336,56.666666666666664,Ident+
2.0476190476190474,6,30,94.44444444444444,48.66666666666667,45.77777777777777,Ident+
2.1523809523809527,6,5,100.0,49.333333333333336,50.666666666666664,Ident+
2.1523809523809527,6,10,100.0,38.666666666666664,61.333333333333336,Ident+
2.1523809523809527,6,20,96.66666666666667,39.33333333333333,57.33333333333334,Ident+
2.1523809523809527,6,30,97.77777777777777,45.33333333333333,52.44444444444444,Ident+
2.257142857142857,6,5,100.0,48.0,52.0,Ident+
2.257142857142857,6,10,96.66666666666667,35.333333333333336,61.333333333333336,Ident+
2.257142857142857,6,20,96.66666666666667,38.666666666666664,58.00000000000001,Ident+
2.257142857142857,6,30,96.66666666666667,37.333333333333336,59.333333333333336,Ident+
2.361904761904762,6,5,100.0,45.33333333333333,54.66666666666667,Ident+
2.361904761904762,6,10,96.66666666666667,42.0,54.66666666666667,Ident+
2.361904761904762,6,20,95.0,32.666666666666664,62.333333333333336,Ident+
2.361904761904762,6,30,97.77777777777777,38.666666666666664,59.11111111111111,Ident+
2.466666666666667,6,5,100.0,43.333333333333336,56.666666666666664,Ident+
2.466666666666667,6,10,100.0,29.333333333333332,70.66666666666667,Ident+
2.466666666666667,6,20,100.0,33.33333333333333,66.66666666666667,Ident+
2.466666666666667,6,30,98.88888888888889,34.0,64.88888888888889,Ident+
2.571428571428571,6,5,100.0,37.333333333333336,62.666666666666664,Ident+
2.571428571428571,6,10,100.0,32.666666666666664,67.33333333333334,Ident+
2.571428571428571,6,20,100.0,34.66666666666667,65.33333333333333,Ident+
2.571428571428571,6,30,98.88888888888889,38.0,60.888888888888886,Ident+
2.6761904761904765,6,5,100.0,42.0,58.0,Ident+
2.6761904761904765,6,10,100.0,40.0,60.0,Ident+
2.6761904761904765,6,20,100.0,33.33333333333333,66.66666666666667,Ident+
2.6761904761904765,6,30,98.88888888888889,36.666666666666664,62.22222222222222,Ident+
2.780952380952381,6,5,100.0,36.666666666666664,63.333333333333336,Ident+
2.780952380952381,6,10,100.0,38.666666666666664,61.333333333333336,Ident+
2.780952380952381,6,20,98.33333333333333,34.66666666666667,63.66666666666666,Ident+
2.780952380952381,6,30,98.88888888888889,34.66666666666667,64.22222222222221,Ident+
2.8857142857142857,6,5,100.0,42.66666666666667,57.33333333333333,Ident+
2.8857142857142857,6,10,100.0,35.333333333333336,64.66666666666666,Ident+
2.8857142857142857,6,20,98.33333333333333,34.66666666666667,63.66666666666666,Ident+
2.8857142857142857,6,30,100.0,38.0,62.0,Ident+
2.9904761904761905,6,5,100.0,31.333333333333336,68.66666666666666,Ident+
2.9904761904761905,6,10,100.0,42.0,58.0,Ident+
2.9904761904761905,6,20,100.0,26.666666666666668,73.33333333333333,Ident+
2.9904761904761905,6,30,100.0,30.666666666666664,69.33333333333334,Ident+
3.0952380952380953,6,5,100.0,42.66666666666667,57.33333333333333,Ident+
3.0952380952380953,6,10,100.0,26.0,74.0,Ident+
3.0952380952380953,6,20,98.33333333333333,28.000000000000004,70.33333333333333,Ident+
3.0952380952380953,6,30,100.0,28.000000000000004,72.0,Ident+
3.2,6,5,100.0,43.333333333333336,56.666666666666664,Ident+
3.2,6,10,100.0,32.666666666666664,67.33333333333334,Ident+
3.2,6,20,100.0,28.666666666666668,71.33333333333333,Ident+
3.2,6,30,100.0,20.0,80.0,Ident+
