category,model_name,pooling,layer,corruption_mode,occlusion_frac,decision_noise_std,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_splits,n_qualifying_splits,mean_qualifying_fraction,mean_ident_accuracy_baseline,std_ident_accuracy_baseline,mean_ident_accuracy_dam,std_ident_accuracy_dam,mean_ident_accuracy_delta,std_ident_accuracy_delta,mean_gen_accuracy_baseline,std_gen_accuracy_baseline,mean_gen_accuracy_dam,std_gen_accuracy_dam,mean_gen_accuracy_delta,std_gen_accuracy_delta,mean_gen_avg_margin_delta,std_gen_avg_margin_delta,mean_gen_avg_human_similarity_regret_delta,std_gen_avg_human_similarity_regret_delta,mean_probe_rdm_spearman_delta,std_probe_rdm_spearman_delta,mean_cue_recovered_cosine,std_cue_recovered_cosine,mean_cue_displacement,std_cue_displacement,mean_target_pull_gain,std_target_pull_gain
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.02,0.05,8,10,8,0.8,75.0,8.6421930087218,93.25,3.122498999199199,18.25,7.420411039827914,51.5,7.599342076785332,58.625,7.125,7.124999999999997,6.073765306628168,0.09196184255648404,0.018593317143733863,-0.05436875,0.01971793678988753,0.14981060564925472,0.03047431922219937,0.9985419346726138,3.234348552865644e-05,0.0014580653273861877,3.2343485528618536e-05,0.004860174685220774,0.00096133656643529
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.0,1,10,8,0.8,75.0,8.6421930087218,93.25,3.020761493398643,18.25,7.314369419163896,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.09231627720635971,0.018442169168462922,-0.054906250000000004,0.02014552524755808,0.14659561701670426,0.030591551273762844,0.9989164456869718,4.0476369634292375e-05,0.0010835543130281308,4.0476369634290613e-05,0.0012070914196330644,0.0003231792650209568
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.0,2,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,59.125,6.824816847359349,7.625,6.261239893184095,0.09200174650000235,0.018558695310755918,-0.05466875,0.02018412897550945,0.14730031247225453,0.030322443826929366,0.9978252411926599,8.471312278294786e-05,0.0021747588073400188,8.471312278296244e-05,0.00239049766722588,0.000539958404784963
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.0,3,10,8,0.8,75.0,8.6421930087218,93.25,2.9154759474226504,18.25,7.441438033068607,51.5,7.599342076785332,59.0,6.932712311931024,7.5,6.249999999999999,0.09164871753557237,0.018502899392963252,-0.05480625,0.020059154705520374,0.14850127538011065,0.030810317521161767,0.9967270593896769,0.00011110175199355734,0.0032729406103230536,0.00011110175199355184,0.003505263189387313,0.0007546281271537693
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.0,5,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,58.75,7.004462863060949,7.25,6.067330549755796,0.09108376691161538,0.018627472706206016,-0.054718750000000003,0.019887869261185322,0.15086055260034387,0.02979235163953416,0.994506155400973,0.00015773754784715748,0.005493844599027116,0.00015773754784713593,0.006005509547156501,0.0013910381070574242
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.0,8,10,8,0.8,75.0,8.6421930087218,93.0,3.409545424246464,18.0,7.709571972554636,51.5,7.599342076785332,58.375,6.847672962401169,6.874999999999997,6.104557723537387,0.09020462804881389,0.018730246163636246,-0.05413125,0.019501666595447685,0.15414219496887055,0.030364618997131925,0.9911201536041263,0.0002260393554570878,0.008879846395873728,0.00022603935545708814,0.009704065751718314,0.0020540434159271354
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.05,1,10,8,0.8,75.0,8.6421930087218,93.25,3.020761493398643,18.25,7.314369419163896,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.09231528256231741,0.01844200500869262,-0.054906250000000004,0.02014552524755808,0.14659836400285053,0.030577910876033586,0.9989107095295285,4.0606516613614616e-05,0.0010892904704715408,4.060651661362842e-05,0.0012043533849697562,0.0003231705939066928
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.05,2,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,59.125,6.824816847359349,7.625,6.261239893184095,0.09199987890083265,0.018558493403336006,-0.05466875,0.02018412897550945,0.14729804795437065,0.0303277533972448,0.9978138264110858,8.503386139638366e-05,0.002186173588914073,8.503386139638696e-05,0.0023849797825016283,0.0005393650253769936
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.05,3,10,8,0.8,75.0,8.6421930087218,93.25,2.9154759474226504,18.25,7.441438033068607,51.5,7.599342076785332,59.0,6.932712311931024,7.5,6.249999999999999,0.09164595268841368,0.0185023732104334,-0.05480625,0.020059154705520374,0.14850657680238175,0.03081154131790761,0.996710020325494,0.00011155914971720082,0.0032899796745060614,0.00011155914971718369,0.003496820145848005,0.0007536205903519068
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.05,5,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,58.75,7.004462863060949,7.25,6.067330549755796,0.09107957974818419,0.018626662546792648,-0.054718750000000003,0.019887869261185322,0.15085705655981735,0.029797049829205113,0.994478022561473,0.00015853650003286912,0.0055219774385269465,0.00015853650003292764,0.0059920501302146035,0.0013898722050401033
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.05,0.05,8,10,8,0.8,75.0,8.6421930087218,93.0,3.409545424246464,18.0,7.709571972554636,51.5,7.599342076785332,58.375,6.847672962401169,6.874999999999997,6.104557723537387,0.09019828410091577,0.01872903510806132,-0.05413125,0.019501666595447685,0.15413218403768283,0.03036261106844016,0.9910758558650794,0.00022741857091460716,0.008924144134920613,0.00022741857091465974,0.009683115818398084,0.002051865339367139
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.0,1,10,8,0.8,75.0,8.6421930087218,93.25,3.122498999199199,18.25,7.420411039827914,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.09170100237173756,0.018417599070373863,-0.05378125,0.019563079064912045,0.14660786394410902,0.03050471071168902,0.9956855949962586,0.00016338401076009673,0.004314405003741304,0.00016338401076008952,0.001446551409194057,0.0005611144389178228
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.0,2,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,59.125,6.824816847359349,7.625,6.261239893184095,0.09080643419134049,0.018558353700820613,-0.053856249999999994,0.01955788284170861,0.1476012239800769,0.029824898361873093,0.9913831606604946,0.00034783513572106287,0.008616839339505501,0.00034783513572106916,0.0028337066676856386,0.0008573610773350382
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.0,3,10,8,0.8,75.0,8.6421930087218,93.25,2.9154759474226504,18.25,7.441438033068607,51.5,7.599342076785332,58.75,6.661456297237114,7.25,6.294839156007084,0.08983394563110778,0.018417044070693177,-0.05479375000000001,0.01985899119416694,0.15020196416128226,0.030843762254919995,0.9871046819409853,0.00047358314309791516,0.012895318059014671,0.0004735831430979237,0.004090681238619451,0.0011878726985703068
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.0,5,10,8,0.8,75.0,8.6421930087218,92.875,3.40266439720405,17.875,7.583905656058755,51.5,7.599342076785332,58.75,6.869315832017043,7.249999999999997,6.609652033201141,0.08819776282980456,0.018558949290352084,-0.05376875,0.020536054422648962,0.15441047647918574,0.02852234026311708,0.9785496239396141,0.0007319929272455082,0.021450376060385905,0.0007319929272455256,0.007122237982805568,0.002221397741468108
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.0,8,10,8,0.8,75.0,8.6421930087218,92.875,3.40266439720405,17.875,7.583905656058755,51.5,7.599342076785332,57.625,6.31095278068217,6.124999999999998,6.058310408026316,0.08571245342107431,0.018727467968934302,-0.05440625,0.021614448292750846,0.16043825795829952,0.030575908650143074,0.9658993144375897,0.0010936620128383352,0.03410068556241016,0.0010936620128383368,0.011549036463169458,0.0031007423401056963
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.05,1,10,8,0.8,75.0,8.6421930087218,93.25,3.122498999199199,18.25,7.420411039827914,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.0916975920931509,0.01841698642335213,-0.05378125,0.019563079064912045,0.1465995984030475,0.03050870616471681,0.9956627801244202,0.00016390484997899483,0.004337219875579681,0.00016390484997899182,0.001435811828242389,0.0005608030775132669
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.05,2,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,59.125,6.824816847359349,7.625,6.261239893184095,0.09080005100433026,0.018557351869650518,-0.053656249999999996,0.019352345626564238,0.14759094849551097,0.029832505342022846,0.9913380445962143,0.0003491403364899812,0.008661955403785697,0.0003491403364899644,0.00281221632656217,0.0008550791366034418
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.05,3,10,8,0.8,75.0,8.6421930087218,93.25,2.9154759474226504,18.25,7.441438033068607,51.5,7.599342076785332,58.75,6.661456297237114,7.25,6.294839156007084,0.08982445031200767,0.018415083743567547,-0.05479375000000001,0.01985899119416694,0.15019010331932584,0.030841254245238058,0.9870378347932716,0.0004755321264228589,0.012962165206728393,0.00047553212642284493,0.004058323706807823,0.0011844998559592955
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.05,5,10,8,0.8,75.0,8.6421930087218,92.875,3.40266439720405,17.875,7.583905656058755,51.5,7.599342076785332,58.75,6.869315832017043,7.249999999999997,6.609652033201141,0.08818288000256871,0.01855617930555568,-0.05376875,0.020536054422648962,0.15437497614931334,0.028503515164981088,0.9784405443690789,0.0007356902832482407,0.021559455630921022,0.0007356902832482015,0.0070700853596736115,0.0022168271183814875
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.05,0.1,0.05,8,10,8,0.8,75.0,8.6421930087218,92.875,3.40266439720405,17.875,7.583905656058755,51.5,7.599342076785332,57.625,6.31095278068217,6.124999999999998,6.058310408026316,0.08569034924928019,0.0187235057569413,-0.05440625,0.021614448292750846,0.16042051740660274,0.030571994564131632,0.9657313498387092,0.001100259325004859,0.03426865016129096,0.0011002593250048582,0.011468254610520036,0.0030929807133448107
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.0,1,10,8,0.8,75.0,8.6421930087218,93.125,2.8641098093474,18.125,7.588025105388094,51.5,7.599342076785332,58.875,7.103036322587686,7.375,6.261239893184095,0.09252490685961676,0.018459036231373092,-0.05410625000000001,0.021051885307496812,0.14706102320619088,0.030649424352843846,0.9998414084079915,8.946640906903307e-06,0.00015859159200842644,8.94664090685973e-06,0.001301339230458181,0.0002634174073658292
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.0,2,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.09238651036066584,0.01854785624093817,-0.053518750000000004,0.02094730740453293,0.1478409234141829,0.030676788057699536,0.9996727056628171,1.486773590507938e-05,0.0003272943371829401,1.4867735905102391e-05,0.0025922968210951173,0.0005040208005360897
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.0,3,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,58.875,7.103036322587686,7.375,6.261239893184095,0.09223463783069746,0.018561917975483358,-0.054081250000000004,0.0207554360349283,0.14880647312093287,0.030829540074496002,0.9994944933660512,1.5196929425924569e-05,0.0005055066339485722,1.5196929425961706e-05,0.0038535532898368884,0.0007350187422115617
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.0,5,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,58.625,7.125,7.124999999999997,6.073765306628168,0.09196651797479717,0.01868665300349086,-0.054081250000000004,0.0207554360349283,0.15071070821768404,0.030527412159827294,0.9991076535228347,1.6031392146564708e-05,0.0008923464771653847,1.6031392146576834e-05,0.0064671088906513,0.0012540350830282103
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.0,8,10,8,0.8,75.0,8.6421930087218,93.25,3.122498999199199,18.25,7.420411039827914,51.5,7.599342076785332,58.625,7.125,7.124999999999997,6.073765306628168,0.09155472371898213,0.018840974625360874,-0.05423125000000001,0.01976897427157009,0.15334130610962343,0.030703507443977804,0.998451259773471,6.709374351059362e-05,0.0015487402265290165,6.709374351057332e-05,0.010358699332178681,0.0019285105439987343
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.05,1,10,8,0.8,75.0,8.6421930087218,93.125,2.8641098093474,18.125,7.588025105388094,51.5,7.599342076785332,58.875,7.103036322587686,7.375,6.261239893184095,0.09252445754653307,0.018458953301031047,-0.05371875,0.020890319977204756,0.14706595129631056,0.03064048247624595,0.9998397189852499,9.032701768490952e-06,0.00016028101475027784,9.032701768478814e-06,0.0013005247704785511,0.0002634277214291145
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.05,2,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.09238567486856483,0.018547842302502664,-0.053518750000000004,0.02094730740453293,0.1478315731298757,0.0306784869552224,0.9996693382661721,1.5051157042652874e-05,0.0003306617338278753,1.5051157042656745e-05,0.0025906322799671695,0.0005038704460870241
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.05,3,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,58.875,7.103036322587686,7.375,6.261239893184095,0.09223338471841999,0.01856165170843676,-0.054081250000000004,0.0207554360349283,0.14879908431932673,0.030830339931428738,0.9994894603604015,1.544149814792084e-05,0.0005105396395985364,1.5441498147885758e-05,0.0038509143536354638,0.0007346722238191844
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.05,5,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,58.625,7.125,7.124999999999997,6.073765306628168,0.0919647652959975,0.018686353739018932,-0.054081250000000004,0.0207554360349283,0.15070325588005676,0.030535708774812504,0.9990993247456386,1.602800950425567e-05,0.0009006752543614051,1.6028009504268154e-05,0.0064631529631617194,0.0012538483350465154
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.02,0.05,8,10,8,0.8,75.0,8.6421930087218,93.25,3.122498999199199,18.25,7.420411039827914,51.5,7.599342076785332,58.625,7.125,7.124999999999997,6.073765306628168,0.0915522093445179,0.018840388756450097,-0.05423125000000001,0.01976897427157009,0.15332977710514753,0.030707472916447202,0.9984380624238522,6.656644505963566e-05,0.0015619375761478415,6.65664450596519e-05,0.010352728276232924,0.0019279876760322384
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.0,1,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.09222632313454596,0.018511612168298153,-0.054906250000000004,0.02014552524755808,0.1478776786002931,0.030479922150281218,0.9990134515165188,5.668198521401462e-05,0.0009865484834811703,5.668198521396113e-05,0.0030011813182826367,0.0006302112706747644
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.0,2,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,59.125,6.824816847359349,7.625,6.261239893184095,0.09179608882914181,0.01871415426051716,-0.05466875,0.02018412897550945,0.1496661966881832,0.030396364088944906,0.9979734044822137,9.62984831429937e-05,0.0020265955177861438,9.629848314297426e-05,0.00595326560562138,0.0011872465195525554
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.0,3,10,8,0.8,75.0,8.6421930087218,93.25,2.9154759474226504,18.25,7.441438033068607,51.5,7.599342076785332,58.75,6.661456297237114,7.25,6.294839156007084,0.09131223042779311,0.018736925807031568,-0.05500625,0.02027624071419552,0.15218231575644625,0.03106564506004628,0.9968846905945101,0.00010296001232469295,0.0031153094054898727,0.00010296001232469587,0.00881380549777628,0.001711832796364134
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.0,5,10,8,0.8,75.0,8.6421930087218,93.125,3.2715630820756,18.125,7.710585256645567,51.5,7.599342076785332,58.375,6.847672962401169,6.874999999999997,6.104557723537387,0.09044475095332016,0.019004060279194997,-0.054718750000000003,0.01990640207948187,0.15641326424208443,0.030416392541888104,0.994543858018754,9.724506433495706e-05,0.005456141981245962,9.724506433495088e-05,0.01469419599459841,0.0028617911764184417
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.0,8,10,8,0.8,75.0,8.6421930087218,92.875,3.5816371954736006,17.875,7.563274753702921,51.5,7.599342076785332,57.875,6.226204702706136,6.374999999999998,5.927952850689685,0.08908861458825414,0.01935189859745489,-0.054731249999999995,0.021274614420712774,0.16219579517472452,0.03149194716560878,0.9906484091610779,0.0003445301403383212,0.009351590838922135,0.0003445301403383361,0.02327938973529401,0.004220134366831597
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.05,1,10,8,0.8,75.0,8.6421930087218,93.375,3.0129926982984876,18.375,7.438287773405919,51.5,7.599342076785332,59.0,7.0,7.5,6.274950199005565,0.0922244277038044,0.018511287552308454,-0.054906250000000004,0.02014552524755808,0.14787006595688348,0.03048541197484584,0.9990029426929539,5.7226672929288014e-05,0.0009970573070461493,5.722667292929919e-05,0.0029963587650192287,0.0006299867670309796
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.05,2,10,8,0.8,75.0,8.6421930087218,93.375,2.907425837403252,18.375,7.563274753702921,51.5,7.599342076785332,59.125,6.824816847359349,7.625,6.261239893184095,0.09179248299242318,0.018713682276747953,-0.05466875,0.02018412897550945,0.14965352577479205,0.030396122211846476,0.9979525640443268,9.748385208676271e-05,0.0020474359556732265,9.748385208676118e-05,0.005943542366419521,0.0011863349808759569
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.05,3,10,8,0.8,75.0,8.6421930087218,93.25,2.9154759474226504,18.25,7.441438033068607,51.5,7.599342076785332,58.75,6.661456297237114,7.25,6.294839156007084,0.09130695846622984,0.018735714025176542,-0.05500625,0.02027624071419552,0.15215742515156555,0.031052889932569425,0.996853722610836,0.00010462109862790249,0.003146277389163983,0.00010462109862791729,0.008798936184286316,0.0017102264162546495
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.1,0.05,0.05,5,10,8,0.8,75.0,8.6421930087218,93.125,3.2715630820756,18.125,7.710585256645567,51.5,7.599342076785332,58.375,6.847672962401169,6.874999999999997,6.104557723537387,0.09043699665337045,0.019002482370985497,-0.054718750000000003,0.01990640207948187,0.1564053996299153,0.030406696535654747,0.9944931169838004,9.823805213750234e-05,0.005506883016199791,9.823805213750035e-05,0.0146707000293017,0.002860229171509333
